time_s,photo_err,valid_frac,latency_ms
87.408,13.4769,0.2437,42.21
87.516,13.0212,0.2449,39.90
87.662,13.3255,0.2466,38.19
87.959,13.0628,0.2423,41.02
88.243,13.3295,0.2269,39.70
88.539,13.8085,0.2061,37.89
88.837,13.1966,0.2054,41.80
89.025,13.3064,0.2106,42.33
89.157,12.7751,0.2243,48.25
89.332,13.1481,0.2289,40.09
89.439,12.9142,0.2418,40.00
89.578,12.9529,0.2502,41.48
